ParticipantID,Trial,SaccadeNo,StartTime,EndTime,Duration,StartX,StartY,EndX,EndY,PeakVelocity,MeanVelocity,Blink,Direction,Amplitude,EyeUsed,Order,Task
caro2,4,38,10692,10710,20,25690,78070,31590,819,98.11,70.03,FALSE,RIGHT,1.46,RIGHT,2,Count
caro2,4,39,10944,10964,22,31250,82960,36430,896.1,117.15,83.86,FALSE,DOWN,1.84,RIGHT,2,Count
caro2,4,40,11224,11246,24,35760,91270,48030,892.7,161.67,99.26,FALSE,RIGHT,2.44,RIGHT,2,Count
caro2,4,41,11598,11612,16,47670,90260,52450,920.8,79.15,60.95,FALSE,RIGHT,1.03,RIGHT,2,Count
caro2,4,42,11816,11838,24,51920,92510,62660,886.4,150.09,93.19,FALSE,RIGHT,2.3,RIGHT,2,Count
caro2,4,43,12032,12054,24,61980,88500,69210,805.3,157.44,97.16,FALSE,UP,2.36,RIGHT,2,Count
caro2,4,44,12308,12332,26,69400,79920,81700,755.1,171.07,102.31,FALSE,RIGHT,2.71,RIGHT,2,Count
caro2,4,45,12956,12970,16,80390,75600,80050,796.9,77.09,62.02,FALSE,DOWN,0.98,RIGHT,2,Count
caro2,4,46,13334,13490,158,80260,82010,81220,977.7,35.43,35.43,TRUE,DOWN,3.64,RIGHT,2,Count
caro2,4,47,13658,13686,30,80930,78760,95400,730.8,200.38,106.89,FALSE,RIGHT,3.25,RIGHT,2,Count
caro2,4,48,14386,14400,16,95210,73410,99140,703.3,85.36,63.44,FALSE,RIGHT,1.1,RIGHT,2,Count
caro2,4,49,14786,14806,22,98380,69790,107300,682.1,131.25,81.73,FALSE,RIGHT,1.86,RIGHT,2,Count
caro2,4,50,19048,19066,20,106340,69380,107320,752.9,91.88,72.14,FALSE,DOWN,1.45,RIGHT,2,Count
caro2,4,51,20638,20666,30,106780,77160,90480,756.1,173.31,111.16,FALSE,LEFT,3.33,RIGHT,2,Count
caro2,4,52,20886,20902,18,89010,75430,82830,750.2,91.76,66,FALSE,LEFT,1.26,RIGHT,2,Count
caro2,5,1,68,106,40,82700,75120,114920,870.2,311.75,180.33,FALSE,RIGHT,7.06,RIGHT,2,Count
caro2,5,2,446,482,38,112620,87750,91930,738.9,236.14,138.93,FALSE,LEFT,5.3,RIGHT,2,Count
caro2,5,3,628,674,48,91880,74680,90840,363.3,468.78,215.9,FALSE,UP,9.63,RIGHT,2,Count
caro2,5,4,858,890,34,90310,35000,74680,231.8,229.06,135.19,FALSE,LEFT,4.55,RIGHT,2,Count
caro2,5,5,1016,1074,60,73830,23230,12310,388.4,412.95,233.55,FALSE,LEFT,13.26,RIGHT,2,Count
caro2,5,6,1226,1242,18,11330,39910,17340,394,91.32,60.32,FALSE,RIGHT,1.2,RIGHT,2,Count
caro2,5,7,1410,1438,30,16610,39890,37890,426.8,264.84,146.14,FALSE,RIGHT,4.36,RIGHT,2,Count
caro2,5,8,1652,1668,18,37960,44000,34600,471.9,81.96,56.03,FALSE,DOWN,1.06,RIGHT,2,Count
caro2,5,9,2164,2178,16,35470,47270,37390,445.7,62.87,43.59,FALSE,UP,0.79,RIGHT,2,Count
caro2,5,10,3248,3264,18,36280,46420,38960,502.7,75.31,62.07,FALSE,DOWN,1.12,RIGHT,2,Count
caro2,5,11,4092,4112,22,36600,52330,44260,488.5,130.18,77.85,FALSE,RIGHT,1.8,RIGHT,2,Count
caro2,5,12,4804,4820,18,43030,48890,40900,536.6,85.73,66.6,FALSE,DOWN,1.28,RIGHT,2,Count
caro2,5,13,5456,5474,20,41250,54040,48000,525.3,103.9,67.44,FALSE,RIGHT,1.43,RIGHT,2,Count
caro2,5,14,5688,5718,32,47280,53640,43610,394.5,189.2,113.91,FALSE,UP,3.69,RIGHT,2,Count
caro2,5,15,6002,6012,12,42600,39990,40890,377.1,61.87,52.88,FALSE,UP,0.69,RIGHT,2,Count
caro2,5,16,6474,6486,14,40080,37400,36600,366.9,62.04,50.45,FALSE,LEFT,0.74,RIGHT,2,Count
caro2,5,17,6646,6660,16,36280,36330,40570,338.4,84.54,62.93,FALSE,RIGHT,1.09,RIGHT,2,Count
caro2,5,18,6834,6852,20,40390,33370,47810,348,114.46,74.47,FALSE,RIGHT,1.58,RIGHT,2,Count
caro2,5,19,7084,7102,20,46680,36230,50960,403.7,97.09,68.95,FALSE,DOWN,1.39,RIGHT,2,Count
caro2,5,20,7696,7710,16,48770,39570,53160,373.5,82.25,61.33,FALSE,RIGHT,1.08,RIGHT,2,Count
caro2,5,21,8014,8026,14,52670,37640,54630,353.7,60.06,49.9,FALSE,UP,0.72,RIGHT,2,Count
caro2,5,22,8376,8386,12,54630,35120,56680,331.8,61.8,51.4,FALSE,UP,0.66,RIGHT,2,Count
caro2,5,23,8784,8802,20,56350,32210,62560,347.9,103.96,73.07,FALSE,RIGHT,1.47,RIGHT,2,Count
caro2,5,24,9224,9248,26,62490,36780,61050,280.1,132.91,86.09,FALSE,UP,2.31,RIGHT,2,Count
caro2,5,25,9574,9580,8,60470,28460,59220,275.9,45.08,41.08,FALSE,.,0.35,RIGHT,2,Count
caro2,5,26,9786,9798,14,58870,26850,59900,233.8,79.01,62.7,FALSE,UP,0.94,RIGHT,2,Count
caro2,5,27,10088,10106,20,60680,23480,64870,275.4,102.5,69.81,FALSE,DOWN,1.39,RIGHT,2,Count
caro2,5,28,10518,10538,22,64610,28580,71900,322.6,128.73,85,FALSE,RIGHT,1.82,RIGHT,2,Count
caro2,5,29,11100,11110,12,71500,32980,74710,337.2,63.22,53.62,FALSE,RIGHT,0.71,RIGHT,2,Count
caro2,5,30,11272,11292,22,74270,33970,80900,291.6,127.59,83.83,FALSE,RIGHT,1.89,RIGHT,2,Count
caro2,5,31,11674,11700,28,81340,28970,78390,176.4,183.36,107.94,FALSE,UP,3.06,RIGHT,2,Count
caro2,5,32,12184,12212,30,78260,18620,92950,241.1,209.86,117.34,FALSE,RIGHT,3.46,RIGHT,2,Count
caro2,5,33,12440,12454,16,92070,24690,88620,266.7,70.12,54.5,FALSE,LEFT,0.9,RIGHT,2,Count
caro2,5,34,12870,12890,22,88380,28570,94810,304.7,108.52,69.4,FALSE,RIGHT,1.45,RIGHT,2,Count
caro2,5,35,13402,13416,16,94500,31640,98770,338.3,83.15,63.38,FALSE,RIGHT,1.07,RIGHT,2,Count
caro2,5,36,13700,13708,10,98510,34320,100650,329.5,62.05,53.32,FALSE,RIGHT,0.58,RIGHT,2,Count
caro2,5,37,14050,14210,162,100760,33120,109720,359.4,469.26,120.15,TRUE,RIGHT,2.03,RIGHT,2,Count
caro2,5,38,15028,15050,24,102070,33510,111280,307.3,126.93,84.15,FALSE,RIGHT,2.07,RIGHT,2,Count
caro2,5,39,15470,15492,24,110360,31680,118580,280.7,140.25,79.07,FALSE,RIGHT,1.97,RIGHT,2,Count
caro2,5,40,15686,15710,26,117660,28680,109980,368.3,164.07,102.55,FALSE,DOWN,2.67,RIGHT,2,Count
caro2,5,41,16078,16104,28,109390,37840,123370,396.3,179.78,104.97,FALSE,RIGHT,2.95,RIGHT,2,Count
caro2,5,42,16386,16422,38,122310,39770,152440,414.2,279.64,163.24,FALSE,RIGHT,6.13,RIGHT,2,Count
caro2,5,43,16584,16628,46,150630,42600,103320,518.6,348.47,214.47,FALSE,LEFT,9.92,RIGHT,2,Count
caro2,5,44,16942,16980,40,103320,52090,89950,700.1,244.37,133.87,FALSE,DOWN,5.25,RIGHT,2,Count
caro2,5,45,17394,17420,28,89870,69700,95200,830.3,199.59,120.35,FALSE,DOWN,3.38,RIGHT,2,Count
caro2,5,46,17604,17642,40,95220,82100,96440,471.8,425.46,214.83,FALSE,UP,8.59,RIGHT,2,Count
caro2,5,47,17872,17920,50,95470,47350,100420,798.3,382.03,177.9,FALSE,DOWN,8.08,RIGHT,2,Count
caro2,5,48,18220,18232,14,100430,81450,104040,822.8,62.54,47.17,FALSE,RIGHT,0.75,RIGHT,2,Count
caro2,5,49,18948,18954,8,102060,82630,100680,818.9,41.57,37.76,FALSE,.,0.33,RIGHT,2,Count
caro2,5,50,19420,19424,6,100240,81570,99480,813.4,32.57,31.31,FALSE,.,0.16,RIGHT,2,Count
caro2,5,51,21156,21182,28,95460,81670,93190,816.8,44.12,24.51,FALSE,.,0.46,RIGHT,2,Count
caro2,6,1,234,260,28,62550,20190,44380,132.1,275.93,146.76,FALSE,LEFT,4.25,RIGHT,2,Search
caro2,6,2,394,434,42,45750,14050,17180,67.2,261.52,156.02,FALSE,LEFT,6.18,RIGHT,2,Search
caro2,6,3,670,688,20,18000,7470,14500,126.3,101.53,69.73,FALSE,DOWN,1.51,RIGHT,2,Search
caro2,6,4,886,912,28,15460,12070,8690,204.6,161.67,90.75,FALSE,DOWN,2.54,RIGHT,2,Search
caro2,6,5,1200,1224,26,9440,20130,8100,285.6,132.46,81.02,FALSE,DOWN,2.16,RIGHT,2,Search
caro2,6,6,1506,1538,34,8610,29700,11700,507.8,294.42,153.74,FALSE,DOWN,5.3,RIGHT,2,Search
caro2,6,7,1880,1910,32,12410,48910,10710,672.2,250.43,136.1,FALSE,DOWN,4.47,RIGHT,2,Search
caro2,6,8,2288,2320,34,10850,65700,27620,575.9,209.05,110.34,FALSE,RIGHT,3.84,RIGHT,2,Search
caro2,6,9,2552,2570,20,25900,58630,31910,561.8,100.41,62.01,FALSE,RIGHT,1.35,RIGHT,2,Search
caro2,6,10,2734,2774,42,31310,56060,19710,946.9,481.06,226.19,FALSE,DOWN,9.36,RIGHT,2,Search
caro2,6,11,3128,3176,50,19370,94650,31620,562.1,481.27,209.44,FALSE,UP,9.34,RIGHT,2,Search
caro2,6,12,3450,3454,6,31360,55680,30430,558.1,33.97,32.33,FALSE,.,0.19,RIGHT,2,Search
caro2,6,13,3654,3710,58,30420,55910,23200,160.1,363.25,192.29,FALSE,UP,10.22,RIGHT,2,Search
caro2,6,14,3894,3914,22,22910,15450,24640,75.1,145.42,90.5,FALSE,UP,2.09,RIGHT,2,Search
caro2,6,15,4280,4312,34,24060,8310,27800,311,336.73,173.96,FALSE,DOWN,5.94,RIGHT,2,Search
caro2,6,16,4698,4722,26,28170,30350,39280,235.1,195.41,108.77,FALSE,RIGHT,2.9,RIGHT,2,Search
caro2,6,17,4942,5000,60,39000,24080,38530,853.8,532.35,270.89,FALSE,DOWN,15.06,RIGHT,2,Search
caro2,6,18,5278,5300,24,37810,87590,34510,949.5,119.07,70.97,FALSE,DOWN,1.79,RIGHT,2,Search
caro2,6,19,5594,5630,38,35190,94500,53540,825.8,247.07,118.78,FALSE,RIGHT,4.52,RIGHT,2,Search
caro2,6,20,6104,6128,26,51540,82780,65920,828.3,181.8,107.53,FALSE,RIGHT,2.88,RIGHT,2,Search
caro2,6,21,6262,6300,40,64320,83170,37580,529.7,457.33,232.65,FALSE,UP,9.11,RIGHT,2,Search
caro2,6,22,6576,6594,20,37980,53360,32190,544.3,88.96,55.36,FALSE,LEFT,1.2,RIGHT,2,Search
caro2,6,23,6812,6822,12,33470,54500,31090,556.9,54.1,44.35,FALSE,LEFT,0.56,RIGHT,2,Search
caro2,6,24,7148,7196,50,31300,56270,62110,35.3,538.82,302.74,FALSE,UP,14.95,RIGHT,2,Search
caro2,6,25,7454,7490,38,59560,3450,64910,275,335.34,168.67,FALSE,DOWN,6.45,RIGHT,2,Search
caro2,6,26,7792,7810,20,64900,26620,58590,241.4,100.51,72.9,FALSE,LEFT,1.49,RIGHT,2,Search
caro2,6,27,7970,8002,34,58870,24540,57580,434.2,283.06,144.03,FALSE,DOWN,4.92,RIGHT,2,Search
caro2,6,28,8368,8398,32,57830,42950,43090,406.6,158.27,96.72,FALSE,LEFT,3.12,RIGHT,2,Search
caro2,6,29,8574,8630,58,43540,40970,83650,879.9,588.97,268.34,FALSE,DOWN,14.07,RIGHT,2,Search
caro2,6,30,8884,8908,26,84080,89490,70710,949.4,185.56,108.96,FALSE,LEFT,2.93,RIGHT,2,Search
caro2,6,31,9092,9120,30,71490,94670,68130,809.3,183.11,106.56,FALSE,UP,3.26,RIGHT,2,Search
caro2,6,32,9390,9412,24,67870,82680,66400,741.2,129.04,83.53,FALSE,UP,2.06,RIGHT,2,Search
caro2,6,33,9660,9676,18,65490,74760,69800,783.1,89.91,64.87,FALSE,RIGHT,1.22,RIGHT,2,Search
caro2,6,34,9908,9956,50,69100,79800,125670,918.3,385.73,235.08,FALSE,RIGHT,11.57,RIGHT,2,Search
caro2,6,35,10164,10182,20,124090,91230,118440,945,94.37,63.05,FALSE,LEFT,1.33,RIGHT,2,Search
caro2,6,36,10358,10378,22,118820,94120,108770,962.9,133.67,88.93,FALSE,LEFT,2.03,RIGHT,2,Search
caro2,6,37,10642,10672,32,107710,95390,109530,789.7,208.51,117.25,FALSE,UP,3.83,RIGHT,2,Search
caro2,6,38,10884,10914,32,108910,80450,88480,796.1,227.13,128.28,FALSE,LEFT,4.12,RIGHT,2,Search
caro2,6,39,11234,11276,44,87720,79720,61140,609.2,302.63,165.99,FALSE,LEFT,7.1,RIGHT,2,Search
caro2,6,40,11540,11554,16,61850,61430,59650,640.4,62.02,47.65,FALSE,DOWN,0.79,RIGHT,2,Search
caro2,6,41,11668,11724,58,60390,63760,145380,648.7,476.48,304.49,FALSE,RIGHT,17.09,RIGHT,2,Search
caro2,6,42,12028,12042,16,141900,65690,138820,687.1,71.06,56.17,FALSE,DOWN,0.95,RIGHT,2,Search
caro2,6,43,12282,12304,24,138170,69200,132990,760.9,129.77,79.4,FALSE,DOWN,1.94,RIGHT,2,Search
caro2,6,44,12514,12550,38,133240,75670,139170,452.4,381.54,198.38,FALSE,UP,7.54,RIGHT,2,Search
caro2,6,45,12848,12858,12,137640,47360,135410,490.1,55.59,48.27,FALSE,LEFT,0.61,RIGHT,2,Search
caro2,6,46,13014,13054,42,135740,49060,146520,205.4,332.78,181.5,FALSE,UP,7.6,RIGHT,2,Search
caro2,6,47,13320,13348,30,144720,20690,129450,200.4,167.22,104.07,FALSE,LEFT,3.14,RIGHT,2,Search
caro2,6,48,13608,13646,40,129790,20500,156050,105.2,293.87,150.16,FALSE,RIGHT,5.94,RIGHT,2,Search
caro2,6,49,13968,14012,46,153480,11820,113080,339.2,380.25,217.78,FALSE,LEFT,10.07,RIGHT,2,Search
caro2,6,50,14370,14388,20,112160,33700,119010,336.8,106,66.22,FALSE,RIGHT,1.43,RIGHT,2,Search
caro2,6,51,14848,14862,16,117240,34540,113010,369.9,83.36,65.53,FALSE,LEFT,1.09,RIGHT,2,Search
caro2,6,52,15128,15154,28,113270,38320,109370,290.5,147.91,91.69,FALSE,UP,2.55,RIGHT,2,Search
caro2,6,53,15504,15532,30,108410,28220,126740,297.7,237.85,126.83,FALSE,RIGHT,3.86,RIGHT,2,Search
caro2,6,54,15730,15760,32,124340,29680,117230,422.1,206.79,110.79,FALSE,DOWN,3.56,RIGHT,2,Search
caro2,6,55,15914,15922,10,116670,41620,114450,419.8,48.87,42.85,FALSE,.,0.47,RIGHT,2,Search
caro2,6,56,16086,16120,36,114520,41800,92030,354,250.13,139.72,FALSE,LEFT,5.01,RIGHT,2,Search
caro2,6,57,16304,16326,24,91050,35820,82590,382.7,135.26,77.04,FALSE,LEFT,1.9,RIGHT,2,Search
caro2,6,58,16558,16586,30,82770,38130,68840,501.8,239.99,142.23,FALSE,DOWN,4.27,RIGHT,2,Search
caro2,6,59,17016,17034,20,68990,51600,68420,461.1,94.45,67.13,FALSE,UP,1.41,RIGHT,2,Search
caro2,6,60,17240,17270,32,67880,46500,86110,420.4,235.36,123.68,FALSE,RIGHT,4.01,RIGHT,2,Search
caro2,6,61,17494,17558,66,84570,42730,20410,471.3,386.61,214.61,FALSE,LEFT,13.21,RIGHT,2,Search
caro2,6,62,17748,17890,144,18740,49690,14430,713.2,1140.96,498.82,TRUE,DOWN,5.32,RIGHT,2,Search
caro2,6,63,18150,18180,32,14200,71190,9550,928.9,301.72,155.75,FALSE,DOWN,5.06,RIGHT,2,Search
caro2,6,64,18524,18562,40,10050,90180,38260,969.5,302.57,137.27,FALSE,RIGHT,5.57,RIGHT,2,Search
caro2,6,65,18874,18914,42,35910,98670,77780,974.6,360.77,198.23,FALSE,RIGHT,8.13,RIGHT,2,Search
caro2,6,66,19274,19288,16,75900,98480,70690,1002,84.14,64.97,FALSE,LEFT,1.09,RIGHT,2,Search
caro2,6,67,19458,19496,40,70590,101120,108970,952.6,344.9,192.08,FALSE,RIGHT,7.63,RIGHT,2,Search
caro2,6,68,19824,19852,30,106450,96230,123490,946.8,202.33,110.17,FALSE,RIGHT,3.35,RIGHT,2,Search
caro2,6,69,20192,20198,8,120460,94720,119150,948.1,34.17,31.68,FALSE,.,0.26,RIGHT,2,Search
caro2,6,70,20372,20400,30,118300,94980,108980,827,180.65,111.65,FALSE,UP,3.38,RIGHT,2,Search
caro2,6,71,20886,20908,24,107960,83850,96310,855.9,154.41,97.81,FALSE,LEFT,2.37,RIGHT,2,Search
caro2,6,72,21140,21160,22,95990,86300,85620,822.2,151.8,102.93,FALSE,LEFT,2.3,RIGHT,2,Search
caro2,6,73,21400,21412,14,84220,82400,80450,826,62.53,50.02,FALSE,LEFT,0.76,RIGHT,2,Search
caro2,6,74,21692,21716,26,80840,81840,95170,860.8,191.18,114.96,FALSE,RIGHT,3.05,RIGHT,2,Search
caro2,6,75,21892,21946,56,93870,86290,155860,1002.5,402.58,229.73,FALSE,RIGHT,12.33,RIGHT,2,Search
caro2,6,76,22206,22218,14,153170,99270,148270,980.2,78.02,62.28,FALSE,LEFT,0.96,RIGHT,2,Search
caro2,6,77,22366,22388,24,148300,97960,155810,928.6,135.39,72.93,FALSE,RIGHT,1.81,RIGHT,2,Search
caro2,6,78,22764,22792,30,154240,93640,146660,813.7,185.75,103.54,FALSE,UP,3.14,RIGHT,2,Search
caro2,6,79,23068,23096,30,145980,83080,137570,965.3,194.2,113.8,FALSE,DOWN,3.45,RIGHT,2,Search
caro2,6,80,23352,23378,28,138040,96480,123620,930,160.29,103.1,FALSE,LEFT,2.89,RIGHT,2,Search
caro2,6,81,23576,23588,14,122280,93130,119340,952.9,61.12,50.39,FALSE,LEFT,0.75,RIGHT,2,Search
caro2,6,82,23908,23924,18,119120,94940,124310,977.8,86.66,62.43,FALSE,RIGHT,1.19,RIGHT,2,Search
caro2,6,83,24230,24254,26,122660,96660,104990,931.7,221.41,136.2,FALSE,LEFT,3.55,RIGHT,2,Search
caro2,6,84,24580,24638,60,101830,93450,132470,37.4,645.24,390.08,FALSE,UP,22.74,RIGHT,2,Search
caro2,6,85,24910,24944,36,130180,3030,156160,47.6,276.59,149.37,FALSE,RIGHT,5.31,RIGHT,2,Search
caro2,6,86,25210,25256,48,153830,5180,96370,0.9,400.45,250.92,FALSE,LEFT,11.96,RIGHT,2,Search
caro2,6,87,25580,25602,24,94570,680,82120,33.5,187.26,111.43,FALSE,LEFT,2.76,RIGHT,2,Search
caro2,6,88,25858,25896,40,82870,3980,53440,33.7,271.4,156.58,FALSE,LEFT,6.26,RIGHT,2,Search
caro2,6,89,26170,26182,14,54590,3270,51810,18.9,57.64,47.23,FALSE,LEFT,0.69,RIGHT,2,Search
caro2,6,90,26340,26378,40,51360,2020,18630,101.8,297.24,175.84,FALSE,LEFT,7.08,RIGHT,2,Search
caro2,6,91,26658,26676,20,19130,10750,13910,138.1,97.69,63.02,FALSE,LEFT,1.31,RIGHT,2,Search
caro2,6,92,26818,26830,14,15250,13370,19090,120.1,71.05,56.46,FALSE,RIGHT,0.85,RIGHT,2,Search
caro2,6,93,26966,27012,48,18870,12040,72820,306.7,477.68,259.13,FALSE,RIGHT,12.18,RIGHT,2,Search
caro2,6,94,27312,27334,24,71320,30260,74800,234.9,133.91,78.28,FALSE,UP,1.93,RIGHT,2,Search
caro2,6,95,27880,27902,24,73940,24110,76010,168.3,121.67,80.47,FALSE,UP,1.98,RIGHT,2,Search
caro2,6,96,28236,28252,18,75220,17170,80350,144.5,96.46,70.01,FALSE,RIGHT,1.31,RIGHT,2,Search
caro2,6,97,28422,28464,44,80470,13590,116610,290.3,367.8,199.81,FALSE,RIGHT,8.67,RIGHT,2,Search
caro2,6,98,28678,28702,26,115070,29110,127720,274.4,175.22,101.22,FALSE,RIGHT,2.68,RIGHT,2,Search
caro2,6,99,29378,29412,36,124880,28720,118800,427.9,182.03,106.1,FALSE,DOWN,3.85,RIGHT,2,Search
caro2,6,100,29558,29568,12,118900,42290,119250,401.1,52.17,42.39,FALSE,UP,0.57,RIGHT,2,Search
caro2,6,101,29772,29788,18,118890,41360,115150,453.9,94.88,68.92,FALSE,DOWN,1.29,RIGHT,2,Search
caro2,6,102,29984,30004,22,115510,45690,117870,390.4,110.05,79.65,FALSE,UP,1.78,RIGHT,2,Search
caro2,6,103,30210,30264,56,116780,39280,47880,451.1,404.78,258.12,FALSE,LEFT,14.4,RIGHT,2,Search
caro2,6,104,30494,30510,18,47910,45100,42170,437.8,92.31,65.29,FALSE,LEFT,1.23,RIGHT,2,Search
caro2,6,105,30886,30904,20,41620,43980,46800,412.1,92.59,59.74,FALSE,RIGHT,1.28,RIGHT,2,Search
caro2,6,106,31196,31212,18,45850,41560,51680,409.8,90.28,63.09,FALSE,RIGHT,1.22,RIGHT,2,Search
caro2,6,107,31490,31498,10,50870,41470,48580,417.4,48.86,42.47,FALSE,.,0.48,RIGHT,2,Search
caro2,6,108,31666,31686,22,48540,41910,42520,379.3,107.76,70.99,FALSE,LEFT,1.62,RIGHT,2,Search
caro2,6,109,31928,31962,36,41750,38890,33780,580.1,252.39,140.73,FALSE,DOWN,5.09,RIGHT,2,Search
caro2,6,110,32298,32318,22,33180,57500,30040,638.6,110.96,74.53,FALSE,DOWN,1.69,RIGHT,2,Search
caro2,6,111,32592,32618,28,30720,63630,31300,520,168.97,100.55,FALSE,UP,2.88,RIGHT,2,Search
caro2,6,112,32876,32886,12,31170,53980,31780,560.5,50.06,42.87,FALSE,DOWN,0.53,RIGHT,2,Search
caro2,6,113,33050,33160,112,31460,58080,20520,461.8,963.92,467.27,TRUE,UP,3.69,RIGHT,2,Search
caro2,6,114,33502,33534,34,20660,45550,36890,579.5,256.08,137.83,FALSE,RIGHT,4.5,RIGHT,2,Search
caro2,6,115,33670,33680,12,35800,57520,33320,557.4,61.46,51.82,FALSE,LEFT,0.67,RIGHT,2,Search
caro2,6,116,33898,33926,30,33000,56600,52000,555.7,247.49,128.72,FALSE,RIGHT,3.88,RIGHT,2,Search
caro2,6,117,34120,34126,8,49190,55930,47950,554.4,39.96,37,FALSE,.,0.28,RIGHT,2,Search
caro2,6,118,34282,34318,38,46920,55250,78290,490.1,334.64,174.52,FALSE,RIGHT,6.7,RIGHT,2,Search
caro2,6,119,34616,34636,22,75600,49890,66190,491.9,138.2,89.32,FALSE,LEFT,1.98,RIGHT,2,Search
caro2,6,120,34920,34952,34,64960,49100,61560,654.9,222.45,120.55,FALSE,DOWN,4.17,RIGHT,2,Search
caro2,6,121,35228,35270,44,61280,64660,29290,736.1,267.87,154.98,FALSE,LEFT,6.79,RIGHT,2,Search
caro2,6,122,35446,35466,22,29630,72940,22810,760,105.45,65.74,FALSE,LEFT,1.52,RIGHT,2,Search
caro2,6,123,35632,35658,28,23780,75520,8950,860.5,232.38,133.22,FALSE,LEFT,3.74,RIGHT,2,Search
caro2,6,124,35966,35996,32,8690,87500,13890,691.4,241.59,135.32,FALSE,UP,4.37,RIGHT,2,Search
caro2,6,125,36290,36316,28,12440,70460,29380,628.6,249.91,131.77,FALSE,RIGHT,3.79,RIGHT,2,Search
caro2,6,126,36480,36496,18,26790,63700,23780,675.6,82.6,57.63,FALSE,DOWN,1.11,RIGHT,2,Search
caro2,6,127,36660,36716,58,24180,67360,71040,828.6,415.31,195.35,FALSE,RIGHT,10.03,RIGHT,2,Search
caro2,6,128,37036,37070,36,70890,83180,74160,649.1,216.36,124.06,FALSE,UP,4.46,RIGHT,2,Search
caro2,6,129,37294,37352,60,73250,65360,135580,700,443.78,229.8,FALSE,RIGHT,12.66,RIGHT,2,Search
caro2,6,130,37646,37668,24,136670,69610,131290,770,132.26,82.75,FALSE,DOWN,2.06,RIGHT,2,Search
caro2,6,131,37892,37914,24,131580,76200,139280,684.8,166.04,96.46,FALSE,UP,2.39,RIGHT,2,Search
caro2,6,132,38118,38126,10,138070,68720,136480,679.3,41.37,36.08,FALSE,.,0.37,RIGHT,2,Search
caro2,6,133,38462,38498,38,136270,67500,161480,744.6,236.77,135.39,FALSE,RIGHT,5.17,RIGHT,2,Search
caro2,6,134,39050,39086,38,156250,75970,152630,485.9,303.55,173.95,FALSE,UP,6.64,RIGHT,2,Search
caro2,6,135,39418,39456,40,152530,49840,157970,152.9,461.32,220.01,FALSE,UP,8.78,RIGHT,2,Search
caro2,6,136,39738,39814,78,156570,15370,54440,73.3,469.77,286.29,FALSE,LEFT,21.05,RIGHT,2,Search
caro2,6,137,39980,40020,42,52230,7280,20160,36.4,284.28,160.7,FALSE,LEFT,6.71,RIGHT,2,Search
caro2,6,138,40202,40238,38,20280,3820,56620,1.7,397.22,199.52,FALSE,RIGHT,7.59,RIGHT,2,Search
caro2,6,139,40386,40402,18,54200,1210,48670,21.3,85.02,62.47,FALSE,LEFT,1.19,RIGHT,2,Search
caro2,6,140,40568,40612,46,49180,2580,12500,191.7,351.92,193.8,FALSE,LEFT,8.67,RIGHT,2,Search
caro2,6,141,40870,40890,22,12980,18950,14680,119.7,130.19,78.5,FALSE,UP,1.83,RIGHT,2,Search
caro2,6,142,41042,41102,62,14190,12770,46730,635,561.3,256.58,FALSE,DOWN,14.37,RIGHT,2,Search
caro2,7,1,202,252,52,46310,66180,86470,814.8,391.1,192.92,FALSE,RIGHT,8.92,RIGHT,2,Search
caro2,7,2,478,510,34,86610,81890,93890,574.4,398.9,181.08,FALSE,UP,6.15,RIGHT,2,Search
caro2,7,3,650,686,38,92640,59810,117800,510.9,278.82,147.41,FALSE,RIGHT,5.65,RIGHT,2,Search
caro2,7,4,872,924,54,116940,52540,55860,954.2,472.94,299.26,FALSE,LEFT,15.98,RIGHT,2,Search
caro2,7,5,1164,1202,40,55410,94560,22570,971.1,267.88,157.15,FALSE,LEFT,6.34,RIGHT,2,Search
caro2,7,6,1406,1436,32,22730,96950,17650,827.7,175.22,102.59,FALSE,UP,3.35,RIGHT,2,Search
caro2,7,7,1668,1698,32,17410,83860,19670,596,333.81,176.54,FALSE,UP,5.77,RIGHT,2,Search
caro2,7,8,2170,2184,16,18330,61290,13560,624.1,75.4,59.45,FALSE,LEFT,0.97,RIGHT,2,Search
caro2,7,9,2378,2434,58,11880,65130,65460,737.9,430.9,204.43,FALSE,RIGHT,10.82,RIGHT,2,Search
caro2,7,10,2818,2840,24,65220,72100,73140,661.3,151.51,88.83,FALSE,RIGHT,2.18,RIGHT,2,Search
caro2,7,11,3054,3090,38,72530,66740,79270,883.1,279.46,141.11,FALSE,DOWN,5.33,RIGHT,2,Search
caro2,7,12,3230,3252,24,78880,87540,68500,842,132.46,93.69,FALSE,LEFT,2.22,RIGHT,2,Search
caro2,7,13,3524,3532,10,66450,84720,64640,841.5,40.38,36.19,FALSE,.,0.39,RIGHT,2,Search
caro2,7,14,3850,3868,20,64270,84820,69320,894.7,100,74.5,FALSE,DOWN,1.48,RIGHT,2,Search
caro2,7,15,4106,4122,18,68750,89560,65690,845.1,101.18,70.82,FALSE,UP,1.33,RIGHT,2,Search
caro2,7,16,4652,4682,32,64170,84900,81750,949,233.93,130.4,FALSE,RIGHT,4.19,RIGHT,2,Search
caro2,7,17,4926,4976,52,80080,93750,143240,866.4,401.38,241.44,FALSE,RIGHT,12.44,RIGHT,2,Search
caro2,7,18,5186,5208,24,140880,87400,149920,839,132.17,75.92,FALSE,RIGHT,1.91,RIGHT,2,Search
